name,playcount,listeners,url
4minute,17018602,808666,https://www.last.fm/music/Bill+Evans
XG,11227543,186200,https://www.last.fm/music/Josh+A
Klaxons,22241189,2136692,https://www.last.fm/music/Ludacris
brb.,1696149,183608,https://www.last.fm/music/Joesef
You'll Never Get to Heaven,8223616,143653,https://www.last.fm/music/brakence
Wire,23861892,1107689,https://www.last.fm/music/Silverchair
sjowgren,1966788,130702,https://www.last.fm/music/The+Black+Skirts
yaya bey,5849052,208925,https://www.last.fm/music/A.+G.+Cook
mujo,3549018,222764,https://www.last.fm/music/Puma+Blue
The Struts,9145158,199263,https://www.last.fm/music/Luan+Santana
idealism,15194402,325748,https://www.last.fm/music/RuPaul
Hot Mulligan,23363114,1203966,https://www.last.fm/music/Underworld
WYS,2344203,219387,https://www.last.fm/music/Mondo+Loops
Craig David,2368954,180119,https://www.last.fm/music/LIL+GNAR
Coheed and Cambria,2874007,228772,https://www.last.fm/music/Jesse
Lowertown,5108917,290673,https://www.last.fm/music/YUNG+BAE
Lustra,2338200,200765,https://www.last.fm/music/Yasumu
Pretenders,10466927,516510,https://www.last.fm/music/DANGERDOOM
Vegyn,6096643,316165,https://www.last.fm/music/Yaeji
Big L,1377075,123848,https://www.last.fm/music/Muni+Long
Modern Talking,16132022,680734,https://www.last.fm/music/Chet+Faker
OFENBACH,21539090,645684,https://www.last.fm/music/Kurt+Vile
Hiko,14573585,522532,https://www.last.fm/music/Quasimoto
22Gz,5133951,247732,https://www.last.fm/music/Mojave+3
Shelly,978292,47875,https://www.last.fm/music/Eem+Triplin
Kristen Bell,11349352,797133,https://www.last.fm/music/Juanes
Reol,6667435,325615,https://www.last.fm/music/Viktor+Vaughn
The Naked and Famous,2136888,205494,https://www.last.fm/music/carolesdaughter
NGHTMRE,17813888,979084,https://www.last.fm/music/The+Jam
Sparklehorse,3509587,350520,https://www.last.fm/music/Topic
Lagum,3523370,188973,https://www.last.fm/music/Bankrol+Hayden
The Rasmus,35833089,1151615,https://www.last.fm/music/Ladytron
Can,7714666,500422,https://www.last.fm/music/Liam+Payne
Boyscott,16043445,487916,https://www.last.fm/music/Mount+Eerie
Ikimonogakari,4612301,286007,https://www.last.fm/music/Bryce+Vine
Maude Latour,3915113,308314,https://www.last.fm/music/Timmy+Trumpet
Winner,4615068,246012,https://www.last.fm/music/Nil%C3%BCfer+Yanya
Kwon Eun Bi,1203512,135865,https://www.last.fm/music/Babygirl
mell-ø,7726387,348939,https://www.last.fm/music/Djavan
Eartheater,25734385,576414,https://www.last.fm/music/Moderat
Dennis Lloyd,352879,46212,https://www.last.fm/music/Katie+Gregson-MacLeod
Au/Ra,85607254,1465513,https://www.last.fm/music/Tegan+and+Sara
Carnage,2646427,84612,https://www.last.fm/music/JO+YURI
Rezz,3773585,150038,https://www.last.fm/music/Tamino
Instupendo,1193447,120601,https://www.last.fm/music/Tanukichan
Mannequin Pussy,752066,45659,https://www.last.fm/music/Mc+Paiva+ZS
Ph-1,10668619,96686,https://www.last.fm/music/Sematary
Katrina & The Waves,25763463,1461198,https://www.last.fm/music/KT+Tunstall
The Wonder Years,468691,45004,https://www.last.fm/music/lil+mabu
D.O.,4217216,125353,https://www.last.fm/music/Andrew+Garfield
Junny,25246015,398070,https://www.last.fm/music/ASIAN+KUNG-FU+GENERATION
Helvetia,6345322,197445,https://www.last.fm/music/Sorority+Noise
Carly Simon,26074114,852320,https://www.last.fm/music/Thousand+Foot+Krutch
Laura Branigan,12549676,1068647,https://www.last.fm/music/Styx
Perturbator,32824812,680738,https://www.last.fm/music/The+Devil+Wears+Prada
Ruelle,3386476,305199,https://www.last.fm/music/CamelPhat
Sevdaliza,31092410,1110336,https://www.last.fm/music/Kraftwerk
Coma Cinema,1864961,123393,https://www.last.fm/music/WESTSIDE+BOOGIE
Hope Tala,6324190,466961,https://www.last.fm/music/Don+Diablo
Takeoff,5090968,276510,https://www.last.fm/music/MISSIO
Tom The Mail Man,10527857,1018923,https://www.last.fm/music/Martin+Solveig
Lipps Inc.,13189346,525635,https://www.last.fm/music/J%C3%B3hann+J%C3%B3hannsson
A Great Big World,5587351,100335,https://www.last.fm/music/SICKBOYRARI
Chance Peña,7341596,886800,https://www.last.fm/music/Bobby+Darin
Thrice,3324726,130456,https://www.last.fm/music/Official+HIGE+DANdism
Paperboy Fabe,2686276,208341,https://www.last.fm/music/Sara+Kays
Arch Enemy,2290239,103109,https://www.last.fm/music/Vaundy
CHERRY BULLET,2476074,196693,https://www.last.fm/music/Michael+Cera
George Benson,6760793,340067,https://www.last.fm/music/Princess+Nokia
Trueno,11611756,724752,https://www.last.fm/music/Love
Camilo,4102616,190665,https://www.last.fm/music/Inhaler
João Gomes,1587786,125958,https://www.last.fm/music/Zeph
Dreamers,6843461,477590,https://www.last.fm/music/Rag%27n%27Bone+Man
ICYTWAT,1091106,122778,https://www.last.fm/music/Luude
Hot Freaks,25283369,418097,https://www.last.fm/music/Boa
Biffy Clyro,3385655,224487,https://www.last.fm/music/mothica
Mc Don Juan,714014,63188,https://www.last.fm/music/Ana+Castela
Fort Minor,34006613,543065,https://www.last.fm/music/Swans
RVSSIAN,914163,115787,https://www.last.fm/music/Krynoze
Epik High,15768073,1273291,https://www.last.fm/music/Seal
GWSN,13190901,505318,https://www.last.fm/music/Daniel+Johnston
The Lovin' Spoonful,4315191,111432,https://www.last.fm/music/Pritam
surf mesa,1893247,262193,https://www.last.fm/music/Rob+$tone
Ja Rule,541582,49577,https://www.last.fm/music/Eiafuawn
Sam Fischer,2631984,195035,https://www.last.fm/music/Strawberry+Switchblade
Adam Melchor,2716036,174545,https://www.last.fm/music/TK+from+Ling+tosite+sigure
Groove Armada,11218538,1320208,https://www.last.fm/music/Steppenwolf
Bell Biv DeVoe,4672554,550193,https://www.last.fm/music/SWV
Lil Xan,75862327,1448191,https://www.last.fm/music/Mogwai
Marisa Monte,4223720,311132,https://www.last.fm/music/Domo+Genesis
ATB,28148099,1537246,https://www.last.fm/music/Creed
Baby Queen,3171612,410097,https://www.last.fm/music/Rixton
Pale Waves,4066213,208911,https://www.last.fm/music/Caamp
Tori Amos,2937124,478655,https://www.last.fm/music/Rupert+Holmes
Lontalius,33069612,1218445,https://www.last.fm/music/Chevelle
Gustavo Cerati,415142,46394,https://www.last.fm/music/Oxlade
Elle King,1978954,287459,https://www.last.fm/music/King+Harvest
Seori,6067240,587668,https://www.last.fm/music/Deorro
Astro,2252596,151049,https://www.last.fm/music/Ag+Club
DJ Fresh,7242613,836385,https://www.last.fm/music/The+Proclaimers
The Cramps,10067166,180264,https://www.last.fm/music/AOA
Manic Street Preachers,6838755,805946,https://www.last.fm/music/Warren+G
Rubel,1741228,172445,https://www.last.fm/music/Crisaunt
Shinsei Kamattechan,7583394,120667,https://www.last.fm/music/SpiritBox
Cat Burns,4652624,538593,https://www.last.fm/music/Bronski+Beat
The Chicks,3158868,203113,https://www.last.fm/music/Emotional+Oranges
Goldfinger,8273641,854625,https://www.last.fm/music/Bob+Seger
Yoon MiRae,33810588,929574,https://www.last.fm/music/Tycho
Bibio,3365892,229702,https://www.last.fm/music/Danny+Ocean
Hombres G,5800079,385219,https://www.last.fm/music/Vicetone
Joy Crookes,1278521,101238,https://www.last.fm/music/Thuy
Static-X,20715286,278062,https://www.last.fm/music/The+Story+So+Far
Reik,2441721,192200,https://www.last.fm/music/The+Greeting+Committee
Inna,4414032,156247,https://www.last.fm/music/Weatherday
Pomplamoose,47727817,1032224,https://www.last.fm/music/Howard+Shore
DVBBS,5056913,76528,https://www.last.fm/music/Baby+smoove
New Found Glory,19795223,1272438,https://www.last.fm/music/Sugababes
Mid-Air Thief,4743095,188458,https://www.last.fm/music/POORSTACY
Lime Cordiale,9977427,398305,https://www.last.fm/music/Christine+and+the+Queens
Gabry Ponte,4436710,264093,https://www.last.fm/music/Tkay+Maidza
Channel Tres,2878761,127379,https://www.last.fm/music/Jovem+Dionisio
Sofia Carson,5351100,121994,https://www.last.fm/music/D-Block+Europe
Aluna,987681,71411,https://www.last.fm/music/Sxmpra
SL,10092351,718776,https://www.last.fm/music/Juicy+J
Tony Bennett,30364391,1928501,https://www.last.fm/music/Leona+Lewis
Jukebox the Ghost,6028133,183153,https://www.last.fm/music/Yeule
The Foundations,3025941,207531,https://www.last.fm/music/Weathers
Macross 82-99,7097181,320945,https://www.last.fm/music/Blossoms
UNKLE,6486940,485140,https://www.last.fm/music/Petit+biscuit
The Byrds,5321815,666175,https://www.last.fm/music/Paul+Anka
FBC,36823710,850115,https://www.last.fm/music/Silverstein
Barrett Wilbert Weed,3997448,333758,https://www.last.fm/music/Saib
Bass Santana,1275309,132725,https://www.last.fm/music/Breakup+Shoes
Falco,2406395,158460,https://www.last.fm/music/WHOKILLEDXIX
Dmitri Shostakovich,9008026,1231310,https://www.last.fm/music/Mario
Ride,17123069,1141085,https://www.last.fm/music/James+Taylor
Psychedelic Porn Crumpets,3661362,261486,https://www.last.fm/music/Casiio
Savage Garden,5552681,131941,https://www.last.fm/music/Yukika
Metro Station,60656246,1475098,https://www.last.fm/music/Kings+of+Convenience
The Knife,3258616,281131,https://www.last.fm/music/Becky+Hill
Blackstreet,13458963,953875,https://www.last.fm/music/The+Moody+Blues
Underoath,5232764,204743,https://www.last.fm/music/Nicholas+Britell
skaiwater,7082364,739113,https://www.last.fm/music/Madcon
Hugh Jackman,3306957,212345,https://www.last.fm/music/Videoclub
Hojean,14749970,609935,https://www.last.fm/music/Pentatonix
Kali,2892102,181087,https://www.last.fm/music/Stellar
King Gnu,5563703,527518,https://www.last.fm/music/Hot+Chelle+Rae
Anamanaguchi,7702807,475033,https://www.last.fm/music/Ab-Soul
Lorn,3327812,90320,https://www.last.fm/music/Tevvez
Dynoro,3286636,340461,https://www.last.fm/music/Y2K
Gabrielle Aplin,3060987,187927,https://www.last.fm/music/Ren%C3%A9e+Elise+Goldsberry
Gatlin,2211152,178905,https://www.last.fm/music/Royal+&+the+Serpent
Apashe,4052262,223354,https://www.last.fm/music/Sech
Public Enemy,29983504,1325591,https://www.last.fm/music/Miike+Snow
Parov Stelar,43166558,1820589,https://www.last.fm/music/Travis
Dreamgirl,4958291,316631,https://www.last.fm/music/Mahalia
Black Rebel Motorcycle Club,5726035,229944,https://www.last.fm/music/Linked+Horizon
Tom Jones,1745348,174124,https://www.last.fm/music/Tibeauthetraveler
RAC,40520299,1744220,https://www.last.fm/music/Lifehouse
Electric Guest,3411547,539020,https://www.last.fm/music/Blue+Swede
The Technicolors,4456011,285619,https://www.last.fm/music/Barns+Courtney
Calle 13,564531,59375,https://www.last.fm/music/blue+smiley
Sophie Ellis-Bextor,7006835,962933,https://www.last.fm/music/Fat+Joe
Pale Saints,27116253,773630,https://www.last.fm/music/Warpaint
Chavo,49503575,1160394,https://www.last.fm/music/Dropkick+Murphys
The Buttertones,27421148,360087,https://www.last.fm/music/La+Dispute
Teebs,15748146,1354726,https://www.last.fm/music/Robin+Thicke
Erasure,25610365,1620740,https://www.last.fm/music/Colbie+Caillat
Suicidal Tendencies,8374058,576321,https://www.last.fm/music/Breakbot
Cássia Eller,5108628,205815,https://www.last.fm/music/Lil+Keed
6 dogs,4804263,229921,https://www.last.fm/music/Mac+Ayres
Yellow Claw,4248198,170010,https://www.last.fm/music/April
Cris Mj,14419739,1349603,https://www.last.fm/music/Benny+Benassi
Yugo Kanno,28537294,937166,https://www.last.fm/music/Adam+Lambert
Quevedo,34015594,937436,https://www.last.fm/music/Alter+Bridge
Thomas Newman,10176800,234935,"https://www.last.fm/music/nothing,nowhere."
Skid Row,2545221,116681,https://www.last.fm/music/Kenny+Mason
Chris Cornell,5188909,141932,https://www.last.fm/music/Xam%C3%A3
Black Kray,366164,38461,https://www.last.fm/music/Elliott+Fullam
Houndmouth,6863724,301178,https://www.last.fm/music/Cartola
Yoko Takahashi,5309953,637419,https://www.last.fm/music/Vengaboys
Suede,1261908,114324,https://www.last.fm/music/Christian+Kuria
Phillip Phillips,14433032,1130411,https://www.last.fm/music/Ace+of+Base
Mort Garson,697775,93641,https://www.last.fm/music/Jax
BRENNAN SAVAGE,9841176,359076,https://www.last.fm/music/Jawsh+685
Jess Benko,9119764,342047,https://www.last.fm/music/Milton+Nascimento
Audrey Nuna,8605933,107030,https://www.last.fm/music/DJONGA
BROODS,8209065,161420,https://www.last.fm/music/Sueco
Omi,8054876,719456,https://www.last.fm/music/Ol%27+Dirty+Bastard
Hey Violet,6985076,146487,https://www.last.fm/music/WEKI+MEKI
Sam Tinnesz,1841930,143497,https://www.last.fm/music/Rat+boy
The Pillows,1693736,141016,https://www.last.fm/music/Jenevieve
Afroman,39092309,481531,https://www.last.fm/music/Behemoth
Lil Loaded,15180726,1152415,https://www.last.fm/music/Jane%27s+Addiction
Grupo Revelação,3929627,121344,https://www.last.fm/music/Aldn
Everything But the Girl,41847647,536290,https://www.last.fm/music/Los+Hermanos
Powerwolf,7085838,292160,https://www.last.fm/music/Actress
Boris,18647841,635521,https://www.last.fm/music/Nils+Frahm
Nipsey Hussle,10128702,235900,https://www.last.fm/music/Unwound
Infected Mushroom,7779446,543932,https://www.last.fm/music/Todd+Rundgren
"Crosby, Stills, Nash & Young",5646864,144917,https://www.last.fm/music/Boldy+James
Real Estate,10041185,184094,https://www.last.fm/music/Lofi+Fruits+Music
Basement Jaxx,82186815,1145802,https://www.last.fm/music/Within+Temptation
Andrew Lloyd Webber,7994347,384330,https://www.last.fm/music/JinSang
Babe Rainbow,788388,97051,https://www.last.fm/music/Piri
Sub Focus,4028065,162726,https://www.last.fm/music/Myke+Towers
Sam Wills,10152659,476026,https://www.last.fm/music/Gilberto+Gil
Killstation,4540878,196377,https://www.last.fm/music/wifisfuneral
Jordin Sparks,25942827,801345,https://www.last.fm/music/Godspeed+You%21+Black+Emperor
Fidlar,18939122,1105237,https://www.last.fm/music/The+Band
Death from Above 1979,5248561,222586,https://www.last.fm/music/Last+Dinosaurs
Village People,20900516,914092,https://www.last.fm/music/Tech+N9ne
Loveless,7647052,402456,https://www.last.fm/music/Moses+Sumney
Yebba,3756974,250851,https://www.last.fm/music/Dope+Lemon
Eddie Vedder,2931491,319087,https://www.last.fm/music/Bobby+Caldwell
R. Kelly,5670421,753607,https://www.last.fm/music/The+Jacksons
Jeezy,7382968,981715,https://www.last.fm/music/Commodores
Masayoshi Takanaka,3673436,256462,https://www.last.fm/music/No+Rome
Arcangel,6746982,827599,https://www.last.fm/music/Eiffel+65
The Cab,2327729,127441,https://www.last.fm/music/Cobrah
The Heavy,1629317,121460,https://www.last.fm/music/Flipturn
Big Wild,1866872,184388,https://www.last.fm/music/Ross+Lynch
Semisonic,24512290,1173956,https://www.last.fm/music/311
Solar,3640046,486025,https://www.last.fm/music/Alice+Deejay
Sorry,30127937,991989,https://www.last.fm/music/Anthrax
Miranda!,8660642,798805,https://www.last.fm/music/Belinda+Carlisle
Slick Rick,41859238,1393065,https://www.last.fm/music/Morcheeba
Block B,23773830,1001948,https://www.last.fm/music/The+Veronicas
Drugdealer,7210905,81302,https://www.last.fm/music/Weiland
Louie Zong,5951095,932279,https://www.last.fm/music/Haddaway
Children of Bodom,13254566,1045047,https://www.last.fm/music/Sly+&+The+Family+Stone
Spacey Jane,27678503,744002,https://www.last.fm/music/Purity+Ring
Cookin Soul,5272072,413545,https://www.last.fm/music/Lil+Dicky
Filter,14279926,628802,https://www.last.fm/music/Rhye
Caroline Rose,1769952,141813,https://www.last.fm/music/AsTN
Jazmin Bean,21326615,707539,https://www.last.fm/music/Jake+Bugg
Mr. Probz,6913319,731714,https://www.last.fm/music/Sweet
Édith Piaf,5842062,450200,https://www.last.fm/music/Marty+Robbins
Mark Morrison,19976530,764103,https://www.last.fm/music/Spiritualized
Iayze,3773729,261321,https://www.last.fm/music/Tyla+Yaweh
Purrple Cat,6668481,459155,https://www.last.fm/music/Tori+Kelly
Hollow Coves,4916964,615675,https://www.last.fm/music/Minnie+Riperton
Tom Walker,66903986,1649919,https://www.last.fm/music/The+Decemberists
urias,4469279,133242,https://www.last.fm/music/Chris+Travis
Catie Turner,5155128,188295,https://www.last.fm/music/S3RL
House of Pain,10017206,488715,https://www.last.fm/music/Sylvan+Esso
Ashanti,14134419,729024,https://www.last.fm/music/Radical+Face
Part Time,1222044,205562,https://www.last.fm/music/Phlocalyst
Brandi Carlile,2633260,110515,https://www.last.fm/music/surrenderdorothy
Eloise,2276643,118824,https://www.last.fm/music/hyO
Blind Guardian,11459787,252241,https://www.last.fm/music/Zo%C3%A9
bad gyal,5547399,129849,https://www.last.fm/music/Billy+Woods
The Dave Brubeck Quartet,6890288,117384,https://www.last.fm/music/Cix
アトラスサウンドチーム,4994837,150297,https://www.last.fm/music/Kensuke+Ushio
Randy Newman,2722468,250739,https://www.last.fm/music/Michelle
Salt-N-Pepa,3344835,174759,https://www.last.fm/music/MC+Livinho
Tash Sultana,2362225,200026,https://www.last.fm/music/The+Academic
Gang of Four,7441598,850992,https://www.last.fm/music/Spandau+Ballet
SISTAR,2444401,148805,https://www.last.fm/music/Shrimp
Silk City,33777266,1653497,https://www.last.fm/music/Staind
sam kim,2301694,202027,https://www.last.fm/music/COI+LERAY
George Clanton,3810140,284980,https://www.last.fm/music/Ryan+Gosling
Vangelis,6551157,476530,https://www.last.fm/music/MisterWives
Digable Planets,22685901,605828,https://www.last.fm/music/Xiu+Xiu
Tasha & Tracie,6115757,104767,https://www.last.fm/music/Dro+Kenji
Edith Whiskers,3746025,165591,https://www.last.fm/music/Hyolyn
Chase & Status,1381627,160762,https://www.last.fm/music/Big+Pun
Seven Lions,1823840,186135,https://www.last.fm/music/Allman+Brothers+Band
IzzaMuzzic,7783378,402051,https://www.last.fm/music/Sampha
Naomi Scott,3468721,294478,https://www.last.fm/music/Sarcastic+Sounds
Dontcry,13142277,1068979,https://www.last.fm/music/The+Presidents+of+the+United+States+of+America
Mild Minds,8302432,509078,https://www.last.fm/music/A.R.+Rahman
Butthole Surfers,5375932,394509,https://www.last.fm/music/Bishop+Briggs
Mrs. GREEN APPLE,6772698,219610,https://www.last.fm/music/The+Band+CAMINO
The Bravery,17712043,1283241,https://www.last.fm/music/Puddle+of+Mudd
Turma do Pagode,14328282,610280,https://www.last.fm/music/Madeon
Wage War,4455595,140114,https://www.last.fm/music/Digga+D
Mag.Lo,2396052,119313,https://www.last.fm/music/Woosung
Ryan Castro,10767822,830886,https://www.last.fm/music/Sergei+Rachmaninoff
SLCHLD,4453896,156839,https://www.last.fm/music/THE+ORAL+CIGARETTES
George Frideric Handel,3087741,198397,https://www.last.fm/music/Slander
Tigers Jaw,3400493,218254,https://www.last.fm/music/Christopher+Jackson
slauson malone,1220274,173915,https://www.last.fm/music/STEEZY+PRIME
