name,duration,playcount,listeners,mbid,url,artist
La Bachata,0,3178411,334424,,https://www.last.fm/music/Beach+Bunny/_/Cloud+9,"{'name': 'Beach Bunny', 'mbid': '', 'url': 'https://www.last.fm/music/Beach+Bunny'}"
FlatBed Freestyle,348,10417989,1302175,7e72b6fc-30c8-4bcb-a221-a12a24ca3804,https://www.last.fm/music/Dire+Straits/_/Sultans+of+Swing,"{'name': 'Dire Straits', 'mbid': '614e3804-7d34-41ba-857f-811bad7c2b7a', 'url': 'https://www.last.fm/music/Dire+Straits'}"
Dirty Harry,0,3364817,369115,,https://www.last.fm/music/Girl+In+Red/_/i+wanna+be+your+girlfriend,"{'name': 'Girl In Red', 'mbid': '', 'url': 'https://www.last.fm/music/Girl+In+Red'}"
Begin Again (Taylor's Version),0,1961736,177398,,"https://www.last.fm/music/Tyler,+the+Creator/_/Come+On,+Let%27s+Go+(with+Nigo)","{'name': 'Tyler, the Creator', 'mbid': 'f6beac20-5dfe-4d1f-ae02-0b0a740aafd6', 'url': 'https://www.last.fm/music/Tyler,+the+Creator'}"
Getting Older,219,13561442,1628068,b38f9ded-8ac3-409e-82c3-187495e4da47,https://www.last.fm/music/The+Killers/_/When+You+Were+Young,"{'name': 'The Killers', 'mbid': '95e1ead9-4d31-4808-a7ac-32c3614c116b', 'url': 'https://www.last.fm/music/The+Killers'}"
STILL BEATING,0,4523532,190538,,https://www.last.fm/music/STAYC/_/ASAP,"{'name': 'STAYC', 'mbid': '', 'url': 'https://www.last.fm/music/STAYC'}"
LO$ER=LO♡ER,0,3420212,347243,,"https://www.last.fm/music/Tyler,+the+Creator/_/LEMONHEAD+(feat.+42+Dugg)","{'name': 'Tyler, the Creator', 'mbid': 'f6beac20-5dfe-4d1f-ae02-0b0a740aafd6', 'url': 'https://www.last.fm/music/Tyler,+the+Creator'}"
How You Get the Girl,0,2494252,442475,,https://www.last.fm/music/Daft+Punk/_/Get+Lucky+(feat.+Pharrell+Williams+&+Nile+Rodgers)+-+Radio+Edit,"{'name': 'Daft Punk', 'mbid': '056e4f3e-d505-4dad-8ec1-d04f521cbb56', 'url': 'https://www.last.fm/music/Daft+Punk'}"
crushcrushcrush,0,2647456,279941,,https://www.last.fm/music/Bakar/_/Hell+n+back,"{'name': 'Bakar', 'mbid': '62841baa-52ae-4d69-a086-75a129db03fc', 'url': 'https://www.last.fm/music/Bakar'}"
All Apologies,0,1977921,311611,,https://www.last.fm/music/The+Notorious+B.I.G./_/Big+Poppa+-+2005+Remaster,"{'name': 'The Notorious B.I.G.', 'mbid': 'd5d97b2b-b83b-4976-814a-056d9076c8c3', 'url': 'https://www.last.fm/music/The+Notorious+B.I.G.'}"
Glock In My Lap,0,6212968,282198,,https://www.last.fm/music/TWICE/_/Feel+Special,"{'name': 'TWICE', 'mbid': 'd594ff3d-d3ca-4d2e-bb6a-a7dada9af0c5', 'url': 'https://www.last.fm/music/TWICE'}"
Wolves,0,10404326,1511938,65f491fb-1816-4d97-97db-a39272f40c62,https://www.last.fm/music/Daft+Punk/_/One+More+Time,"{'name': 'Daft Punk', 'mbid': '056e4f3e-d505-4dad-8ec1-d04f521cbb56', 'url': 'https://www.last.fm/music/Daft+Punk'}"
Tarot,371,8853989,1158487,c2d1e7c1-7537-4e46-b268-06d2e20fa02a,https://www.last.fm/music/System+of+a+Down/_/Aerials,"{'name': 'System of a Down', 'mbid': 'cc0b7089-c08d-4c10-b6b0-873582c17fd6', 'url': 'https://www.last.fm/music/System+of+a+Down'}"
midnight love,0,2007290,161707,,https://www.last.fm/music/Baby+Keem/_/STATS,"{'name': 'Baby Keem', 'mbid': '', 'url': 'https://www.last.fm/music/Baby+Keem'}"
Fearless (Taylor’s Version),0,4398873,419274,,https://www.last.fm/music/Future/_/Life+is+Good+(feat.+Drake),"{'name': 'Future', 'mbid': '9f1195cf-9900-45db-bf9c-21c205672ae0', 'url': 'https://www.last.fm/music/Future'}"
So It Goes...,0,5094527,201745,,https://www.last.fm/music/ENHYPEN/_/FEVER,"{'name': 'ENHYPEN', 'mbid': '', 'url': 'https://www.last.fm/music/ENHYPEN'}"
Peaches (feat. Daniel Caesar & Giveon),0,5594600,630874,,https://www.last.fm/music/Twenty+One+Pilots/_/Heathens,"{'name': 'Twenty One Pilots', 'mbid': 'a6c6897a-7415-4f8d-b5a5-3a5e05f3be67', 'url': 'https://www.last.fm/music/Twenty+One+Pilots'}"
Wonderland,274,3585605,561726,799b5e68-43c8-4f05-a8d0-f82036bf1476,https://www.last.fm/music/ABBA/_/Lay+All+Your+Love+on+Me,"{'name': 'ABBA', 'mbid': 'd87e52c5-bb8d-4da8-b941-9f4928627dc8', 'url': 'https://www.last.fm/music/ABBA'}"
Off to the Races,243,4465466,696423,8247bb62-85e6-41b7-a194-a5cf7aecb7a8,https://www.last.fm/music/Wheatus/_/Teenage+Dirtbag,"{'name': 'Wheatus', 'mbid': '741a2892-1c5d-402f-a769-2096356c77d7', 'url': 'https://www.last.fm/music/Wheatus'}"
Swimming Pools (Drank),0,4045036,434489,,https://www.last.fm/music/Melanie+Martinez/_/Play+Date,"{'name': 'Melanie Martinez', 'mbid': '0df563ec-1a79-486e-a46d-5b9862a40311', 'url': 'https://www.last.fm/music/Melanie+Martinez'}"
Miss You,0,3391017,277275,,https://www.last.fm/music/Phoebe+Bridgers/_/Smoke+Signals,"{'name': 'Phoebe Bridgers', 'mbid': '', 'url': 'https://www.last.fm/music/Phoebe+Bridgers'}"
You Know How We Do It,0,2622766,208628,,https://www.last.fm/music/Rosal%C3%ADa/_/Chicken+Teriyaki,"{'name': 'Rosalía', 'mbid': 'ac0ee862-a6ca-4d39-a7a4-d8460534ba30', 'url': 'https://www.last.fm/music/Rosal%C3%ADa'}"
"Dear Maria, Count Me In",0,132643,46566,,https://www.last.fm/music/Freddie+Gibbs/_/Blackest+in+the+Room,"{'name': 'Freddie Gibbs', 'mbid': '21645c31-fe1c-45a4-955c-3e172b12c3f9', 'url': 'https://www.last.fm/music/Freddie+Gibbs'}"
Tequila Shots,0,3981964,448300,,https://www.last.fm/music/Kanye+West/_/Jail,"{'name': 'Kanye West', 'mbid': '164f0d73-1234-4e2c-8743-d77bf2191051', 'url': 'https://www.last.fm/music/Kanye+West'}"
Way 2 Sexy (with Future & Young Thug),206,7732386,854557,958d65cf-fe3f-4cd5-b4a2-67429f23af6c,https://www.last.fm/music/Katy+Perry/_/E.T.,"{'name': 'Katy Perry', 'mbid': '122d63fc-8671-43e4-9752-34e846d62a9c', 'url': 'https://www.last.fm/music/Katy+Perry'}"
Do What I Want,0,1854738,123602,,https://www.last.fm/music/Bladee/_/The+Flag+is+Raised,"{'name': 'Bladee', 'mbid': 'cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4', 'url': 'https://www.last.fm/music/Bladee'}"
Where Is My Mind?,0,5283151,542002,,https://www.last.fm/music/Ariana+Grande/_/Side+To+Side,"{'name': 'Ariana Grande', 'mbid': 'f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387', 'url': 'https://www.last.fm/music/Ariana+Grande'}"
The Box,0,5709321,411757,,https://www.last.fm/music/Grimes/_/Kill+V.+Maim,"{'name': 'Grimes', 'mbid': '7e5a2a59-6d9f-4a17-b7c2-e1eedb7bd222', 'url': 'https://www.last.fm/music/Grimes'}"
The Nights,267,8741758,1244283,dec2c739-0853-4283-a85d-f5330e86f62b,https://www.last.fm/music/Aerosmith/_/Dream+On,"{'name': 'Aerosmith', 'mbid': '3d2b98e5-556f-4451-a3ff-c50ea18d57cb', 'url': 'https://www.last.fm/music/Aerosmith'}"
Massive,179,5128462,723356,b6c33158-52d6-449c-9feb-ff6f658a9008,https://www.last.fm/music/Bruno+Mars/_/Treasure,"{'name': 'Bruno Mars', 'mbid': 'afb680f2-b6eb-4cd7-a70b-a63b25c763d5', 'url': 'https://www.last.fm/music/Bruno+Mars'}"
Only Love Can Hurt Like This,211,5040612,758147,44abd7d3-c593-4587-a109-6d9582f13f36,https://www.last.fm/music/Britney+Spears/_/Oops%21...I+Did+It+Again,"{'name': 'Britney Spears', 'mbid': '45a663b5-b1cb-4a91-bff6-2bef7bbfdd76', 'url': 'https://www.last.fm/music/Britney+Spears'}"
Welcome to the Jungle,211,6183310,754737,92068c37-e0de-4dc6-bc09-76e1d946d05e,https://www.last.fm/music/Tame+Impala/_/Elephant,"{'name': 'Tame Impala', 'mbid': '63aa26c3-d59b-4da4-84ac-716b54f1ef4d', 'url': 'https://www.last.fm/music/Tame+Impala'}"
Basics,298,990090,186196,58ba910b-4762-4c76-99bf-02031e11dd94,https://www.last.fm/music/Eminem/_/Till+I+Collapse,"{'name': 'Eminem', 'mbid': 'b95ce3ff-3d05-4e87-9e01-c97b66af13d4', 'url': 'https://www.last.fm/music/Eminem'}"
Holy Ground (Taylor's Version),0,4182794,317641,,https://www.last.fm/music/Rina+Sawayama/_/Comme+des+Gar%C3%A7ons+(Like+the+Boys),"{'name': 'Rina Sawayama', 'mbid': '', 'url': 'https://www.last.fm/music/Rina+Sawayama'}"
A.D.H.D,0,292940,46273,,https://www.last.fm/music/Bladee/_/HAHAH,"{'name': 'Bladee', 'mbid': 'cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4', 'url': 'https://www.last.fm/music/Bladee'}"
Angels Like You,340,5133069,470372,678359f6-1ac4-456f-abda-0535381e1041,https://www.last.fm/music/Lana+Del+Rey/_/Shades+of+Cool,"{'name': 'Lana Del Rey', 'mbid': 'b7539c32-53e7-4908-bda3-81449c367da6', 'url': 'https://www.last.fm/music/Lana+Del+Rey'}"
Wow.,0,600879,93950,,https://www.last.fm/music/The+1975/_/Part+of+The+Band,"{'name': 'The 1975', 'mbid': '5b6ebfe0-f72b-4902-bba9-74c8af0f1af0', 'url': 'https://www.last.fm/music/The+1975'}"
Phantom,0,4012408,349303,,https://www.last.fm/music/Ariana+Grande/_/Boyfriend+(with+Social+House),"{'name': 'Ariana Grande', 'mbid': 'f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387', 'url': 'https://www.last.fm/music/Ariana+Grande'}"
IDOL,372,9644102,1127567,89f3b3a8-a63f-4d62-a9a5-fe7b740181d0,https://www.last.fm/music/Depeche+Mode/_/Enjoy+the+Silence,"{'name': 'Depeche Mode', 'mbid': '8538e728-ca0b-4321-b7e5-cff6565dd4c0', 'url': 'https://www.last.fm/music/Depeche+Mode'}"
Softly,0,178870,46139,,https://www.last.fm/music/Bladee/_/ITS+OK+TO+NOT+BE+OK,"{'name': 'Bladee', 'mbid': 'cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4', 'url': 'https://www.last.fm/music/Bladee'}"
Cry Baby,0,708234,174569,,https://www.last.fm/music/The+Weeknd/_/Save+Your+Tears+(Remix)+(with+Ariana+Grande)+-+Bonus+Track,"{'name': 'The Weeknd', 'mbid': 'c8b03190-306c-4120-bb0b-6f2ebfc06ea9', 'url': 'https://www.last.fm/music/The+Weeknd'}"
devil town,0,134571,46122,,https://www.last.fm/music/Freddie+Gibbs/_/Couldn%E2%80%99t+Be+Done+(feat.+Kelly+Price),"{'name': 'Freddie Gibbs', 'mbid': '21645c31-fe1c-45a4-955c-3e172b12c3f9', 'url': 'https://www.last.fm/music/Freddie+Gibbs'}"
the greatest,0,135919,46117,,https://www.last.fm/music/The+1975/_/Oh+Caroline,"{'name': 'The 1975', 'mbid': '5b6ebfe0-f72b-4902-bba9-74c8af0f1af0', 'url': 'https://www.last.fm/music/The+1975'}"
Yah Mean,0,1752103,201978,,https://www.last.fm/music/Djo/_/Chateau+(Feel+Alright),"{'name': 'Djo', 'mbid': '46207881-6a12-4872-b9b4-8cb80f979f47', 'url': 'https://www.last.fm/music/Djo'}"
Feel My Rhythm,0,655293,73125,,https://www.last.fm/music/Ken+Carson/_/Yale,"{'name': 'Ken Carson', 'mbid': '', 'url': 'https://www.last.fm/music/Ken+Carson'}"
The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version),0,3427710,331444,,https://www.last.fm/music/Molchat+Doma/_/%D0%A1%D1%83%D0%B4%D0%BD%D0%BE+(%D0%91%D0%BE%D1%80%D0%B8%D1%81+%D0%A0%D0%B8%D0%B6%D0%B8%D0%B9),"{'name': 'Molchat Doma', 'mbid': '', 'url': 'https://www.last.fm/music/Molchat+Doma'}"
(Don't Fear) The Reaper,0,2080526,251085,,https://www.last.fm/music/The+Smiths/_/I+Know+It%27s+Over+-+2011+Remaster,"{'name': 'The Smiths', 'mbid': '40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27', 'url': 'https://www.last.fm/music/The+Smiths'}"
watch,0,1824752,147696,,https://www.last.fm/music/Manchester+Orchestra/_/The+Gold+-+Phoebe+Bridgers+Version,"{'name': 'Manchester Orchestra', 'mbid': 'dd91eb4b-6d08-4c14-9eb2-197a02a35f6c', 'url': 'https://www.last.fm/music/Manchester+Orchestra'}"
Have You Ever Seen the Rain,0,5680685,691780,,https://www.last.fm/music/Drake/_/Hotline+Bling,"{'name': 'Drake', 'mbid': 'b49b81cc-d5b7-4bdd-aadb-385df8de69a6', 'url': 'https://www.last.fm/music/Drake'}"
Out Thë Way,0,4380630,265115,,https://www.last.fm/music/Juice+WRLD/_/Lean+Wit+Me,"{'name': 'Juice WRLD', 'mbid': '', 'url': 'https://www.last.fm/music/Juice+WRLD'}"
LOCO,222,12305371,872462,f9f55fdf-2c9c-4ac5-8796-f913d5342001,https://www.last.fm/music/Lady+Gaga/_/Born+This+Way,"{'name': 'Lady Gaga', 'mbid': '650e7db6-b795-4eb5-a702-5ea2fc46c848', 'url': 'https://www.last.fm/music/Lady+Gaga'}"
Crying Lightning,0,14377405,195368,,https://www.last.fm/music/TOMORROW+X+TOGETHER/_/0X1=LOVESONG+(I+Know+I+Love+You)+feat.+Seori,"{'name': 'TOMORROW X TOGETHER', 'mbid': '', 'url': 'https://www.last.fm/music/TOMORROW+X+TOGETHER'}"
Hot Rod,0,2483727,225396,,https://www.last.fm/music/Metro+Boomin/_/Overdue+(with+Travis+Scott),"{'name': 'Metro Boomin', 'mbid': '', 'url': 'https://www.last.fm/music/Metro+Boomin'}"
Bad Boy,0,3758412,426055,,"https://www.last.fm/music/Jay+Rock/_/King%27s+Dead+(with+Kendrick+Lamar,+Future+&+James+Blake)","{'name': 'Jay Rock', 'mbid': '9880800a-f6f8-4f8f-a00e-b4b664776c0c', 'url': 'https://www.last.fm/music/Jay+Rock'}"
Wet dream,180,4936991,505360,19e1e5a4-e9ce-4649-b428-17f5b4223532,https://www.last.fm/music/Childish+Gambino/_/IV.+Sweatpants,"{'name': 'Childish Gambino', 'mbid': '7fb57fba-a6ef-44c2-abab-2fa3bdee607e', 'url': 'https://www.last.fm/music/Childish+Gambino'}"
Filter,239,15992185,1322078,4e46d449-e549-4f53-babb-5fe492a87cc8,https://www.last.fm/music/Bon+Iver/_/Skinny+Love,"{'name': 'Bon Iver', 'mbid': '437a0e49-c6ae-42f6-a6c1-84f25ed366bc', 'url': 'https://www.last.fm/music/Bon+Iver'}"
Dead!,0,5011420,450811,,https://www.last.fm/music/Lana+Del+Rey/_/High+by+the+Beach,"{'name': 'Lana Del Rey', 'mbid': 'b7539c32-53e7-4908-bda3-81449c367da6', 'url': 'https://www.last.fm/music/Lana+Del+Rey'}"
Cracker Island (feat. Thundercat),178,7878658,834757,d37776ac-993f-4ca5-9592-7c0bb708798a,"https://www.last.fm/music/The+Offspring/_/You%27re+Gonna+Go+Far,+Kid","{'name': 'The Offspring', 'mbid': '23a03e33-a603-404e-bcbf-2c00159d7067', 'url': 'https://www.last.fm/music/The+Offspring'}"
Earned It (Fifty Shades of Grey),0,273682,45962,,https://www.last.fm/music/Bladee/_/ICARUS+3REESTYLE,"{'name': 'Bladee', 'mbid': 'cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4', 'url': 'https://www.last.fm/music/Bladee'}"
Just a Stranger (feat. Steve Lacy),0,4255884,505982,,https://www.last.fm/music/Tame+Impala/_/Yes+I%27m+Changing,"{'name': 'Tame Impala', 'mbid': '63aa26c3-d59b-4da4-84ac-716b54f1ef4d', 'url': 'https://www.last.fm/music/Tame+Impala'}"
Something Just Like This,0,7008885,256228,,https://www.last.fm/music/BTS/_/Pied+Piper,"{'name': 'BTS', 'mbid': '0d79fe8e-ba27-4859-bb8c-2f255f346853', 'url': 'https://www.last.fm/music/BTS'}"
Forrest Gump,266,11635706,1184459,52ac6312-2390-4f17-a173-e1894724e148,https://www.last.fm/music/Of+Monsters+and+Men/_/Little+Talks,"{'name': 'Of Monsters and Men', 'mbid': '9e103f85-7af7-41d7-b83b-49ba8f0c5abf', 'url': 'https://www.last.fm/music/Of+Monsters+and+Men'}"
Bad Habits,0,3127953,331465,,https://www.last.fm/music/Melanie+Martinez/_/Training+Wheels,"{'name': 'Melanie Martinez', 'mbid': '0df563ec-1a79-486e-a46d-5b9862a40311', 'url': 'https://www.last.fm/music/Melanie+Martinez'}"
RAVE,0,2723718,274441,,https://www.last.fm/music/Brent+Faiyaz/_/Trust,"{'name': 'Brent Faiyaz', 'mbid': '', 'url': 'https://www.last.fm/music/Brent+Faiyaz'}"
Come Back...Be Here (Taylor's Version),0,4391148,219676,,https://www.last.fm/music/TWICE/_/cry+for+me,"{'name': 'TWICE', 'mbid': 'd594ff3d-d3ca-4d2e-bb6a-a7dada9af0c5', 'url': 'https://www.last.fm/music/TWICE'}"
N.Y. State of Mind,259,1577769,229157,1f21bf40-19a0-45a0-a35e-adb2c7f9912a,https://www.last.fm/music/ABBA/_/Angeleyes,"{'name': 'ABBA', 'mbid': 'd87e52c5-bb8d-4da8-b941-9f4928627dc8', 'url': 'https://www.last.fm/music/ABBA'}"
I'm So Sick,0,3151549,539692,,https://www.last.fm/music/Eurythmics/_/Sweet+Dreams+(Are+Made+of+This)+-+Remastered,"{'name': 'Eurythmics', 'mbid': 'b4d32cff-f19e-455f-86c4-f347d824ca61', 'url': 'https://www.last.fm/music/Eurythmics'}"
Thriller,0,3045111,450576,,https://www.last.fm/music/The+Mamas+&+the+Papas/_/California+Dreamin%27+-+Single+Version,"{'name': 'The Mamas & the Papas', 'mbid': 'ff294730-0315-440d-a543-54005779c15b', 'url': 'https://www.last.fm/music/The+Mamas+&+the+Papas'}"
Heavenly,0,3429176,335037,,https://www.last.fm/music/Billie+Eilish/_/I+Didn%27t+Change+My+Number,"{'name': 'Billie Eilish', 'mbid': '', 'url': 'https://www.last.fm/music/Billie+Eilish'}"
Applause,0,560107,71911,,https://www.last.fm/music/Manuel+Turizo/_/La+Bachata,"{'name': 'Manuel Turizo', 'mbid': '', 'url': 'https://www.last.fm/music/Manuel+Turizo'}"
Lust for Life (with The Weeknd),0,3833298,295734,,https://www.last.fm/music/Playboi+Carti/_/FlatBed+Freestyle,"{'name': 'Playboi Carti', 'mbid': '', 'url': 'https://www.last.fm/music/Playboi+Carti'}"
You Are in Love,223,6970603,1093366,b3724cd7-d268-42f5-8557-88d926a4b689,https://www.last.fm/music/Gorillaz/_/Dirty+Harry,"{'name': 'Gorillaz', 'mbid': 'e21857d5-3256-4547-afb3-4b6ded592596', 'url': 'https://www.last.fm/music/Gorillaz'}"
just for me,0,1991945,202271,,https://www.last.fm/music/Taylor+Swift/_/Begin+Again+(Taylor%27s+Version),"{'name': 'Taylor Swift', 'mbid': '20244d07-534f-4eff-b4d4-930878889970', 'url': 'https://www.last.fm/music/Taylor+Swift'}"
Snow (Hey Oh),0,3270481,335870,,https://www.last.fm/music/Billie+Eilish/_/Getting+Older,"{'name': 'Billie Eilish', 'mbid': '', 'url': 'https://www.last.fm/music/Billie+Eilish'}"
Harness Your Hopes - b-side,0,2853937,336494,,https://www.last.fm/music/Mac+DeMarco/_/STILL+BEATING,"{'name': 'Mac DeMarco', 'mbid': 'f2492c31-54a8-4347-a1fc-f81f72873bbf', 'url': 'https://www.last.fm/music/Mac+DeMarco'}"
Willing To Trust (with Ty Dolla $ign),0,12128218,187517,,https://www.last.fm/music/TOMORROW+X+TOGETHER/_/LO$ER=LO%E2%99%A1ER,"{'name': 'TOMORROW X TOGETHER', 'mbid': '', 'url': 'https://www.last.fm/music/TOMORROW+X+TOGETHER'}"
Freak on a Leash,247,4011954,322181,4324d234-b2f0-4018-9bd4-9241983b9a79,https://www.last.fm/music/Taylor+Swift/_/How+You+Get+the+Girl,"{'name': 'Taylor Swift', 'mbid': '20244d07-534f-4eff-b4d4-930878889970', 'url': 'https://www.last.fm/music/Taylor+Swift'}"
No One Knows,188,9635003,929568,ff1b9745-11e6-4e65-ba05-81b8ee1f5555,https://www.last.fm/music/Paramore/_/crushcrushcrush,"{'name': 'Paramore', 'mbid': '728ea90d-279b-4201-a8c4-597830883150', 'url': 'https://www.last.fm/music/Paramore'}"
Crazy,232,8345285,1279469,e95252dd-2fb0-4636-ab49-4ed7d203275b,https://www.last.fm/music/Nirvana/_/All+Apologies,"{'name': 'Nirvana', 'mbid': '9282c8b4-ca0b-4c6b-b7e3-4f7762dfc4d6', 'url': 'https://www.last.fm/music/Nirvana'}"
Rhymes Like Dimes,0,2030937,199575,,https://www.last.fm/music/21+Savage/_/Glock+In+My+Lap,"{'name': '21 Savage', 'mbid': '', 'url': 'https://www.last.fm/music/21+Savage'}"
Juliet,0,4454610,439062,,https://www.last.fm/music/Kanye+West/_/Wolves,"{'name': 'Kanye West', 'mbid': '164f0d73-1234-4e2c-8743-d77bf2191051', 'url': 'https://www.last.fm/music/Kanye+West'}"
Party,0,1517198,126352,,https://www.last.fm/music/Bad+Bunny/_/Tarot,"{'name': 'Bad Bunny', 'mbid': '', 'url': 'https://www.last.fm/music/Bad+Bunny'}"
These Walls,0,2270223,286164,,https://www.last.fm/music/Girl+In+Red/_/midnight+love,"{'name': 'Girl In Red', 'mbid': '', 'url': 'https://www.last.fm/music/Girl+In+Red'}"
Stairway to Heaven - Remaster,0,2511737,216069,,https://www.last.fm/music/Taylor+Swift/_/Fearless+(Taylor%E2%80%99s+Version),"{'name': 'Taylor Swift', 'mbid': '20244d07-534f-4eff-b4d4-930878889970', 'url': 'https://www.last.fm/music/Taylor+Swift'}"
When We Were Young,0,3511589,247874,,https://www.last.fm/music/Taylor+Swift/_/So+It+Goes...,"{'name': 'Taylor Swift', 'mbid': '20244d07-534f-4eff-b4d4-930878889970', 'url': 'https://www.last.fm/music/Taylor+Swift'}"
Me and the Birds,0,4848375,457056,,https://www.last.fm/music/Justin+Bieber/_/Peaches+(feat.+Daniel+Caesar+&+Giveon),"{'name': 'Justin Bieber', 'mbid': 'e0140a67-e4d1-4f13-8a01-364355bee46e', 'url': 'https://www.last.fm/music/Justin+Bieber'}"
Bad Girls,245,3882494,270317,cba4e253-78e4-43cf-8044-6af0f62b4d13,https://www.last.fm/music/Taylor+Swift/_/Wonderland,"{'name': 'Taylor Swift', 'mbid': '20244d07-534f-4eff-b4d4-930878889970', 'url': 'https://www.last.fm/music/Taylor+Swift'}"
The Kids Aren't Alright,300,9840217,763562,dcf38068-ebbf-4cac-853e-16d34518f7ee,https://www.last.fm/music/Lana+Del+Rey/_/Off+to+the+Races,"{'name': 'Lana Del Rey', 'mbid': 'b7539c32-53e7-4908-bda3-81449c367da6', 'url': 'https://www.last.fm/music/Lana+Del+Rey'}"
I DON'T LOVE YOU ANYMORE,247,4225461,573768,7dee4afc-5931-4295-955a-7ae44f403e70,https://www.last.fm/music/Kendrick+Lamar/_/Swimming+Pools+(Drank),"{'name': 'Kendrick Lamar', 'mbid': '381086ea-f511-4aba-bdf9-71c753dc5077', 'url': 'https://www.last.fm/music/Kendrick+Lamar'}"
Good Guy,0,374472,57551,,https://www.last.fm/music/Oliver+Tree/_/Miss+You,"{'name': 'Oliver Tree', 'mbid': '', 'url': 'https://www.last.fm/music/Oliver+Tree'}"
Chinese Satellite,232,2165501,393670,49560035-bb77-4e5a-bbab-535493958a18,https://www.last.fm/music/Ice+Cube/_/You+Know+How+We+Do+It,"{'name': 'Ice Cube', 'mbid': '1d11e2a1-4531-4d61-a8c7-7b5c6a608fd2', 'url': 'https://www.last.fm/music/Ice+Cube'}"
Heartbeat,184,5814870,687360,c680e993-27c0-4f20-93ff-c527191a7518,"https://www.last.fm/music/All+Time+Low/_/Dear+Maria,+Count+Me+In","{'name': 'All Time Low', 'mbid': '62162215-b023-4f0e-84bd-1e9412d5b32c', 'url': 'https://www.last.fm/music/All+Time+Low'}"
Headlines,0,3975931,322084,,https://www.last.fm/music/Kid+Cudi/_/Tequila+Shots,"{'name': 'Kid Cudi', 'mbid': 'e0e1db18-f7ba-4dee-95ff-7ae8cf545460', 'url': 'https://www.last.fm/music/Kid+Cudi'}"
idfc,0,3214560,359528,,https://www.last.fm/music/Drake/_/Way+2+Sexy+(with+Future+&+Young+Thug),"{'name': 'Drake', 'mbid': 'b49b81cc-d5b7-4bdd-aadb-385df8de69a6', 'url': 'https://www.last.fm/music/Drake'}"
Yebba’s Heartbreak,0,432703,88231,,https://www.last.fm/music/Kid+Cudi/_/Do+What+I+Want,"{'name': 'Kid Cudi', 'mbid': 'e0e1db18-f7ba-4dee-95ff-7ae8cf545460', 'url': 'https://www.last.fm/music/Kid+Cudi'}"
Vent,0,13495562,1445230,d201070b-ff15-49ce-877b-f91032617faf,https://www.last.fm/music/Pixies/_/Where+Is+My+Mind%3F,"{'name': 'Pixies', 'mbid': 'b6b2bb8d-54a9-491f-9607-7b546023b433', 'url': 'https://www.last.fm/music/Pixies'}"
Bam Bam (feat. Ed Sheeran),0,5511141,517069,,https://www.last.fm/music/Roddy+Ricch/_/The+Box,"{'name': 'Roddy Ricch', 'mbid': '', 'url': 'https://www.last.fm/music/Roddy+Ricch'}"
Moonlight on the River,176,4271066,527386,1b1e4b65-9b1a-48cd-8e3a-b4824f15bf0c,https://www.last.fm/music/Avicii/_/The+Nights,"{'name': 'Avicii', 'mbid': 'c85cfd6b-b1e9-4a50-bd55-eb725f04f7d5', 'url': 'https://www.last.fm/music/Avicii'}"
Psychosocial,0,1344444,219219,,https://www.last.fm/music/Drake/_/Massive,"{'name': 'Drake', 'mbid': 'b49b81cc-d5b7-4bdd-aadb-385df8de69a6', 'url': 'https://www.last.fm/music/Drake'}"
hope is a dangerous thing for a woman like me to have - but i have it,232,2435051,281538,b335df76-5461-4362-b6a6-a700db16a052,https://www.last.fm/music/Paloma+Faith/_/Only+Love+Can+Hurt+Like+This,"{'name': 'Paloma Faith', 'mbid': 'f23f6dd0-bfb0-43d5-bf06-eae4315db502', 'url': 'https://www.last.fm/music/Paloma+Faith'}"
